*******************************************************************************
 Revised: July 31, 2013                 Venus                           299 / 2
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Vol. Mean Radius (km) =  6051.84+-0.01 Density (g/cm^3)      =  5.204
  Mass x10^23 (kg)      =    48.685      Volume (x10^10 km^3)  = 92.843
  Sidereal rot. period  =   243.022498 d Sid. Rot. Rate (rad/s)= -0.00000029924
  Mean solar day        =   116.7490 d   Equ. gravity  m/s^2   =  8.870
  Mom. of Inertia       =     0.33       Core radius (km)      = ~3200
  Geometric Albedo      =     0.65       Potential Love # k2   = ~0.25
  GM (km^3/s^2)         = 324858.592     Equatorial Radius, Re = 6051.893 km
  GM 1-sigma (km^3/s^2) =    +-0.006     Mass ratio (Sun/Venus)= 408523.72
  Atmos. pressure (bar) =  90            Max. angular diam.    =   60.2"
  Mean Temperature (K)  = 735            Visual mag. V(1,0)    =   -4.40
  Obliquity to orbit    = 177.3 deg      Hill's sphere rad.,Rp =  167.1
  Sidereal orb. per., y =   0.61519726   Orbit speed, km/s     =   35.021
  Sidereal orb. per., d = 224.70079922   Escape speed, km/s    =   10.361
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         2759        2650        2614
  Maximum Planetary IR (W/m^2)    153         153         153
  Minimum Planetary IR (W/m^2)    153         153         153
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Nov  2 18:52:13 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2035-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Keplerian GM    : 1.3271276490053130E+11 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)                            
Output type     : GEOMETRIC osculating elements
Output format   : 10
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000,  6.746298024537479E-03,  1.074785964764766E+08,  3.394391215588554E+00,  7.661186614918378E+01,  5.512959477347574E+01,  2.460726373362408E+06,  1.854326863139634E-05,  2.929130777411101E+02,  2.921986799705006E+02,  1.082086039676616E+08,  1.089386114588466E+08,  1.941405299982927E+07,
2460685.500000000, A.D. 2025-Jan-10 00:00:00.0000,  6.746267879041233E-03,  1.074786276450928E+08,  3.394390900281945E+00,  7.661186726760248E+01,  5.512707914034092E+01,  2.460726371819372E+06,  1.854326140931200E-05,  2.945177138106661E+02,  2.938119016428390E+02,  1.082086320638199E+08,  1.089386364825471E+08,  1.941406056106269E+07,
2460686.500000000, A.D. 2025-Jan-11 00:00:00.0000,  6.746238323367550E-03,  1.074786578562180E+08,  3.394390569555400E+00,  7.661186827765026E+01,  5.512460475340821E+01,  2.460726370301452E+06,  1.854325441850887E-05,  2.961223075955485E+02,  2.954256399623505E+02,  1.082086592602397E+08,  1.089386606642614E+08,  1.941406788015956E+07,
2460687.500000000, A.D. 2025-Jan-12 00:00:00.0000,  6.746209214786132E-03,  1.074786870820711E+08,  3.394390222846345E+00,  7.661186916723462E+01,  5.512217431530874E+01,  2.460726368810302E+06,  1.854324767017311E-05,  2.977268564673031E+02,  2.970398853627202E+02,  1.082086855134014E+08,  1.089386839447318E+08,  1.941407494540784E+07,
2460688.500000000, A.D. 2025-Jan-13 00:00:00.0000,  6.746180418307465E-03,  1.074787153005194E+08,  3.394389859594248E+00,  7.661186992336421E+01,  5.511979012484505E+01,  2.460726367347328E+06,  1.854324117381219E-05,  2.993313582045689E+02,  2.986546282317242E+02,  1.082087107863164E+08,  1.089387062721133E+08,  1.941408174685299E+07,
2460689.500000000, A.D. 2025-Jan-14 00:00:00.0000,  6.746151812404886E-03,  1.074787424949877E+08,  3.394389479240044E+00,  7.661187053212299E+01,  5.511745405458055E+01,  2.460726365913674E+06,  1.854323493711849E-05,  3.009358110151315E+02,  3.002698589386353E+02,  1.082087350490569E+08,  1.089387276031261E+08,  1.941408827644083E+07,
2460690.500000000, A.D. 2025-Jan-15 00:00:00.0000,  6.746123293121658E-03,  1.074787686540716E+08,  3.394389081225797E+00,  7.661187097863829E+01,  5.511516756443412E+01,  2.460726364510232E+06,  1.854322896595405E-05,  3.025402135219919E+02,  3.018855678260433E+02,  1.082087582788161E+08,  1.089387479035606E+08,  1.941409452803345E+07,
2460691.500000000, A.D. 2025-Jan-16 00:00:00.0000,  6.746094777162463E-03,  1.074787937713261E+08,  3.394388664993287E+00,  7.661187124704266E+01,  5.511293170586890E+01,  2.460726363137638E+06,  1.854322326431898E-05,  3.041445647586681E+02,  3.035017452114963E+02,  1.082087804600306E+08,  1.089387671487352E+08,  1.941410049744236E+07,
2460692.500000000, A.D. 2025-Jan-17 00:00:00.0000,  6.746066208068197E-03,  1.074788178449436E+08,  3.394388229984020E+00,  7.661187132042933E+01,  5.511074712231536E+01,  2.460726361796282E+06,  1.854321783426167E-05,  3.057488641685113E+02,  3.051183813933238E+02,  1.082088015847299E+08,  1.089387853245162E+08,  1.941410618252245E+07,
2460693.500000000, A.D. 2025-Jan-18 00:00:00.0000,  6.746037559307148E-03,  1.074788408774426E+08,  3.394387775638534E+00,  7.661187118079923E+01,  5.510861406509558E+01,  2.460726360486308E+06,  1.854321267587292E-05,  3.073531115883101E+02,  3.067354666413723E+02,  1.082088216525592E+08,  1.089388024276757E+08,  1.941411158317813E+07,
2460694.500000000, A.D. 2025-Jan-19 00:00:00.0000,  6.746008837948398E-03,  1.074788628753369E+08,  3.394387301395869E+00,  7.661187080900284E+01,  5.510653240940899E+01,  2.460726359207631E+06,  1.854320778726868E-05,  3.089573072318889E+02,  3.083529911880860E+02,  1.082088406708465E+08,  1.089388184663562E+08,  1.941411670138149E+07,
2460695.500000000, A.D. 2025-Jan-20 00:00:00.0000,  6.745980088347857E-03,  1.074788838487916E+08,  3.394386806693189E+00,  7.661187018467264E+01,  5.510450167280818E+01,  2.460726357959943E+06,  1.854320316457570E-05,  3.105614516712343E+02,  3.099709452175040E+02,  1.082088586546588E+08,  1.089388334605260E+08,  1.941412154118721E+07,
2460696.500000000, A.D. 2025-Jan-21 00:00:00.0000,  6.745951395509262E-03,  1.074789038112728E+08,  3.394386290965606E+00,  7.661186928614896E+01,  5.510252103731024E+01,  2.460726356742731E+06,  1.854319880192835E-05,  3.121655458139875E+02,  3.115893188510215E+02,  1.082088756268140E+08,  1.089388474423552E+08,  1.941412610873603E+07,
2460697.500000000, A.D. 2025-Jan-22 00:00:00.0000,  6.745922887971986E-03,  1.074789227791905E+08,  3.394385753646196E+00,  7.661186809039734E+01,  5.510058937529435E+01,  2.460726355555289E+06,  1.854319469147989E-05,  3.137695908771487E+02,  3.132081021297607E+02,  1.082088916178374E+08,  1.089388604564842E+08,  1.941413041224286E+07,
2460698.500000000, A.D. 2025-Jan-23 00:00:00.0000,  6.745894740213479E-03,  1.074789407715423E+08,  3.394385194166255E+00,  7.661186657291806E+01,  5.509870527875821E+01,  2.460726354396740E+06,  1.854319082342758E-05,  3.153735883574283E+02,  3.148272849939711E+02,  1.082089066658638E+08,  1.089388725601853E+08,  1.941413446197047E+07,
2460699.500000000, A.D. 2025-Jan-24 00:00:00.0000,  6.745867174621992E-03,  1.074789578095571E+08,  3.394384611955849E+00,  7.661186470764650E+01,  5.509686709128985E+01,  2.460726353266049E+06,  1.854318718604957E-05,  3.169775399988966E+02,  3.164468572600998E+02,  1.082089208164943E+08,  1.089388838234315E+08,  1.941413827019098E+07,
2460700.500000000, A.D. 2025-Jan-25 00:00:00.0000,  6.745840463154722E-03,  1.074789739163454E+08,  3.394384006444648E+00,  7.661186246684629E+01,  5.509507294188229E+01,  2.460726352162052E+06,  1.854318376574891E-05,  3.185814477588127E+02,  3.180668085963932E+02,  1.082089341226247E+08,  1.089388943289039E+08,  1.941414185113969E+07,
2460701.500000000, A.D. 2025-Jan-26 00:00:00.0000,  6.745814928695451E-03,  1.074789891165575E+08,  3.394383377063148E+00,  7.661185982099248E+01,  5.509332078029807E+01,  2.460726351083473E+06,  1.854318054710421E-05,  3.201853137719299E+02,  3.196871284973187E+02,  1.082089466442487E+08,  1.089389041719399E+08,  1.941414522096207E+07,
2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000,  6.745790945981941E-03,  1.074790034360522E+08,  3.394382723244294E+00,  7.661185673864688E+01,  5.509160841403263E+01,  2.460726350028947E+06,  1.854317751292913E-05,  3.217891403132246E+02,  3.213078062567488E+02,  1.082089584482264E+08,  1.089389134604006E+08,  1.941414839765148E+07,
2460703.500000000, A.D. 2025-Jan-28 00:00:00.0000,  6.745768941723425E-03,  1.074790169015798E+08,  3.394382044425607E+00,  7.661185318632438E+01,  5.508993354767775E+01,  2.460726348997043E+06,  1.854317464435129E-05,  3.233929297582357E+02,  3.229288309390980E+02,  1.082089696079772E+08,  1.089389223143746E+08,  1.941415140096655E+07,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000,  6.745749393143352E-03,  1.074790295404784E+08,  3.394381340051823E+00,  7.661184912835024E+01,  5.508829382623124E+01,  2.460726347986294E+06,  1.854317192093164E-05,  3.249966845394511E+02,  3.245501913468551E+02,  1.082089802030156E+08,  1.089389308655527E+08,  1.941415425230620E+07,
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000,  6.745732829793697E-03,  1.074790413804033E+08,  3.394380609578230E+00,  7.661184452670938E+01,  5.508668686642950E+01,  2.460726346995215E+06,  1.854316932068368E-05,  3.266004071148226E+02,  3.261718760004271E+02,  1.082089903188762E+08,  1.089389392573490E+08,  1.941415697468953E+07,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000,  6.745719830583133E-03,  1.074790524490216E+08,  3.394379852474456E+00,  7.661183934088656E+01,  5.508511030761813E+01,  2.460726346022332E+06,  1.854316682023567E-05,  3.282040999166896E+02,  3.277938730987697E+02,  1.082090000464828E+08,  1.089389476439439E+08,  1.941415959258596E+07,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000,  6.745711021807876E-03,  1.074790627738551E+08,  3.394379068228903E+00,  7.661183352769709E+01,  5.508356184028695E+01,  2.460726345066202E+06,  1.854316439492654E-05,  3.298077653229420E+02,  3.294161705026655E+02,  1.082090094817753E+08,  1.089389561896954E+08,  1.941416213181483E+07,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000,  6.745707076357159E-03,  1.074790723819704E+08,  3.394378256354258E+00,  7.661182704111064E+01,  5.508203925448047E+01,  2.460726344125442E+06,  1.854316201890823E-05,  3.314114056086692E+02,  3.310387556984281E+02,  1.082090187253114E+08,  1.089389650686524E+08,  1.941416461943829E+07,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000,  6.745708710397028E-03,  1.074790812998245E+08,  3.394377416393638E+00,  7.661181983206738E+01,  5.508054047363876E+01,  2.460726343198750E+06,  1.854315966527853E-05,  3.330150229121363E+02,  3.326616157764643E+02,  1.082090278817500E+08,  1.089389744636756E+08,  1.941416708362213E+07,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000,  6.745716680222336E-03,  1.074790895530955E+08,  3.394376547927684E+00,  7.661181184828533E+01,  5.507906359053134E+01,  2.460726342284927E+06,  1.854315730621310E-05,  3.346186191987871E+02,  3.342847374080233E+02,  1.082090370593375E+08,  1.089389845655794E+08,  1.941416955349765E+07,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000,  6.745731778890499E-03,  1.074790971665256E+08,  3.394375650582699E+00,  7.661180303406155E+01,  5.507760690265348E+01,  2.460726341382898E+06,  1.854315491310032E-05,  3.362221962258499E+02,  3.359081068227457E+02,  1.082090463693830E+08,  1.089389955722404E+08,  1.941417205902045E+07,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000,  6.745754832392244E-03,  1.074791041637904E+08,  3.394374724039905E+00,  7.661179333006866E+01,  5.507616894559964E+01,  2.460726340491733E+06,  1.854315245668238E-05,  3.378257555090030E+02,  3.375317097884853E+02,  1.082090559257098E+08,  1.089390076876292E+08,  1.941417463082267E+07,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000,  6.745786695273348E-03,  1.074791105673947E+08,  3.394373768045964E+00,  7.661178267314618E+01,  5.507474852372563E+01,  2.460726339610666E+06,  1.854314990720475E-05,  3.394292982917833E+02,  3.391555315940800E+02,  1.082090658440736E+08,  1.089390211207525E+08,  1.941417730005654E+07,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000,  6.745828245718743E-03,  1.074791163985924E+08,  3.394372782424871E+00,  7.661177099609030E+01,  5.507334473802024E+01,  2.460726338739112E+06,  1.854314723457479E-05,  3.410328255178164E+02,  3.407795570351311E+02,  1.082090762415457E+08,  1.089390360844991E+08,  1.941418009822836E+07,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000,  6.745880380148426E-03,  1.074791216773265E+08,  3.394371767091342E+00,  7.661175822744377E+01,  5.507195701131334E+01,  2.460726337876684E+06,  1.854314440852836E-05,  3.426363378057540E+02,  3.424037704026512E+02,  1.082090872358647E+08,  1.089390527944028E+08,  1.941418305702396E+07,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000,  6.745944007396558E-03,  1.074791264221865E+08,  3.394370722065875E+00,  7.661174429128937E+01,  5.507058511103894E+01,  2.460726337023203E+06,  1.854314139880401E-05,  3.442398354267052E+02,  3.440281554743436E+02,  1.082090989447587E+08,  1.089390714673308E+08,  1.941418620812649E+07,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000,  6.746020042458947E-03,  1.074791306503832E+08,  3.394369647491612E+00,  7.661172910705116E+01,  5.506922916947236E+01,  2.460726336178713E+06,  1.854313817532456E-05,  3.458433182842460E+02,  3.456526955085748E+02,  1.082091114852393E+08,  1.089390923200954E+08,  1.941418958302612E+07,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000,  6.746109399650018E-03,  1.074791343777429E+08,  3.394368543653197E+00,  7.661171258930813E+01,  5.506788970078834E+01,  2.460726335343494E+06,  1.854313470839018E-05,  3.474467858976460E+02,  3.472773732416733E+02,  1.082091249728501E+08,  1.089391155679574E+08,  1.941419321281808E+07,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000,  6.746212984804362E-03,  1.074791376187245E+08,  3.394367410997812E+00,  7.661169464762737E+01,  5.506656761317430E+01,  2.460726334518062E+06,  1.854313096889241E-05,  3.490502373900522E+02,  3.489021708903013E+02,  1.082091395208345E+08,  1.089391414229444E+08,  1.941419712797849E+07,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000,  6.746331685794835E-03,  1.074791403864638E+08,  3.394366250158493E+00,  7.661167518642497E+01,  5.506526421277994E+01,  2.460726333703181E+06,  1.854312692856820E-05,  3.506536714848001E+02,  3.505270701620888E+02,  1.082091552391467E+08,  1.089391700918297E+08,  1.941420135809841E+07,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000,  6.746466365318064E-03,  1.074791426927972E+08,  3.394365061980702E+00,  7.661165410487646E+01,  5.506398121507875E+01,  2.460726332899862E+06,  1.854312256019581E-05,  3.522570864945558E+02,  3.521520522589224E+02,  1.082091722336907E+08,  1.089392017745842E+08,  1.941420593167878E+07,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000,  6.746617848339539E-03,  1.074791445483352E+08,  3.394363847550523E+00,  7.661163129686204E+01,  5.506272074004784E+01,  2.460726332109363E+06,  1.854311783792736E-05,  3.538604803264433E+02,  3.537770978964785E+02,  1.082091906050255E+08,  1.089392366617157E+08,  1.941421087578218E+07,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000,  6.746786911449172E-03,  1.074791459625547E+08,  3.394362608227807E+00,  7.661160665101609E+01,  5.506148529157240E+01,  2.460726331333177E+06,  1.854311273756308E-05,  3.554638505028623E+02,  3.554021873395082E+02,  1.082092104472988E+08,  1.089392749320428E+08,  1.941421621574582E+07,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000,  6.746974269705872E-03,  1.074791469438586E+08,  3.394361345680629E+00,  7.661158005084118E+01,  5.506027775264752E+01,  2.460726330573028E+06,  1.854310723690414E-05,  3.570671941668161E+02,  3.570273004213259E+02,  1.082092318468741E+08,  1.089393167498896E+08,  1.941422197481201E+07,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000,  6.747180561812821E-03,  1.074791474996770E+08,  3.394360061924788E+00,  7.661155137497362E+01,  5.505910134705468E+01,  2.460726329830848E+06,  1.854310131614184E-05,  3.586705081203875E+02,  3.586524165967197E+02,  1.082092548808171E+08,  1.089393622619572E+08,  1.941422817372080E+07,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000,  6.747406334214441E-03,  1.074791476365466E+08,  3.394358759366338E+00,  7.661152049760432E+01,  5.505795959213337E+01,  2.460726329108750E+06,  1.854309495828214E-05,  2.737888720981700E-01,  2.775150036423242E-01,  1.082092796152433E+08,  1.089394115939399E+08,  1.941423483026541E+07,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000,  6.747652023697876E-03,  1.074791473601688E+08,  3.394357440847210E+00,  7.661148728909485E+01,  5.505685623554680E+01,  2.460726328408983E+06,  1.854308814961809E-05,  1.877032700151740E+00,  1.902574540727153E+00,  1.082093061034809E+08,  1.089394648467930E+08,  1.941424195879770E+07,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000,  6.747917938628391E-03,  1.074791466754258E+08,  3.394356109693649E+00,  7.661145161683767E+01,  5.505579516994526E+01,  2.460726327733887E+06,  1.854308088025094E-05,  3.480235737558494E+00,  3.527573966659247E+00,  1.082093343840429E+08,  1.089395220926600E+08,  1.941424956968252E+07,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000,  6.748204239365709E-03,  1.074791455863299E+08,  3.394354769766594E+00,  7.661141334640466E+01,  5.505478032074529E+01,  2.460726327085822E+06,  1.854307314465180E-05,  5.083394083852525E+00,  5.152492026122600E+00,  1.082093644784424E+08,  1.089395833705549E+08,  1.941425766870964E+07,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000,  6.748510918773267E-03,  1.074791440958681E+08,  3.394353425512265E+00,  7.661137234302416E+01,  5.505381550421785E+01,  2.460726326467080E+06,  1.854306494224759E-05,  6.686503946148282E+00,  6.777307605073251E+00,  1.082093963889126E+08,  1.089396486819570E+08,  1.941426625648029E+07,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000,  6.748837784016013E-03,  1.074791422057033E+08,  3.394352082010748E+00,  7.661132847341028E+01,  5.505290425533902E+01,  2.460726325879780E+06,  1.854305627800815E-05,  8.289561810050193E+00,  8.401999915844717E+00,  1.082094300961229E+08,  1.089397179865424E+08,  1.941427532779242E+07,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000,  6.749184441060832E-03,  1.074791399156963E+08,  3.394350745019410E+00,  7.661128160795683E+01,  5.505204962761333E+01,  2.460726325325746E+06,  1.854304716300393E-05,  9.892564638192196E+00,  1.002654870984854E+01,  1.082094655570092E+08,  1.089397911983221E+08,  1.941428487105680E+07,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000,  6.749550283442903E-03,  1.074791372232162E+08,  3.394349421007681E+00,  7.661123162327593E+01,  5.505125397018542E+01,  2.460726324806373E+06,  1.854303761489905E-05,  1.149551009111715E+01,  1.165093451255923E+01,  1.082095027028555E+08,  1.089398681824948E+08,  1.941429486778075E+07,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000,  6.749934486965830E-03,  1.074791341222225E+08,  3.394348117178978E+00,  7.661117840503694E+01,  5.505051869097009E+01,  2.460726324322480E+06,  1.854302765833725E-05,  1.309839676182281E+01,  1.327513887208565E+01,  1.082095414377922E+08,  1.089399487533619E+08,  1.941430529216398E+07,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000,  6.750336012041328E-03,  1.074791306021186E+08,  3.394346841475818E+00,  7.661112185102394E+01,  5.504984401839605E+01,  2.460726323874166E+06,  1.854301732517307E-05,  1.470122441148231E+01,  1.489914460880261E+01,  1.082095816378968E+08,  1.089400326736750E+08,  1.941431611085656E+07,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000,  6.750753615389161E-03,  1.074791266464069E+08,  3.394345602563958E+00,  7.661106187428355E+01,  5.504922877854943E+01,  2.460726323460673E+06,  1.854300665449221E-05,  1.630399418970789E+01,  1.652293604937549E+01,  1.082096231511142E+08,  1.089401196558215E+08,  1.941432728293751E+07,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000,  6.751185869767729E-03,  1.074791222313199E+08,  3.394344409792295E+00,  7.661099840619401E+01,  5.504867023458668E+01,  2.460726323080292E+06,  1.854299569241339E-05,  1.790670879312578E+01,  1.814649919846800E+01,  1.082096657980278E+08,  1.089402093647357E+08,  1.941433876012219E+07,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000,  6.751631189808551E-03,  1.074791173243880E+08,  3.394343273131150E+00,  7.661093139951952E+01,  5.504816395862506E+01,  2.460726322730283E+06,  1.854298449173523E-05,  1.950937259150156E+01,  1.976982187785194E+01,  1.082097093732325E+08,  1.089403014220770E+08,  1.941435048713194E+07,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000,  6.752087868639111E-03,  1.074791118832040E+08,  3.394342203080357E+00,  7.661086083086151E+01,  5.504770379543362E+01,  2.460726322406855E+06,  1.854297311123083E-05,  2.111199166309733E+01,  2.139289377417770E+01,  1.082097536480796E+08,  1.089403954129552E+08,  1.941436240243268E+07,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000,  6.752554109032941E-03,  1.074791058545505E+08,  3.394341210563200E+00,  7.661078670320846E+01,  5.504728191047789E+01,  2.460726322105198E+06,  1.854296161500078E-05,  2.271457374635772E+01,  2.301570640214176E+01,  1.082097983731930E+08,  1.089404908918356E+08,  1.941437443891214E+07,
